Simulation Run,Day,Agent Type,Satisfaction,Rejected Received Exchanges,Accepted Received Exchanges,Rejected Requested Exchanges,Accepted Requested Exchanges,Social Capital Exchanges,No Social Capital Exchanges,Unspent Social Capital
1,6,2,0.75,33,1,22,1,0,1,2
1,6,2,0.75,12,3,18,1,1,2,2
1,6,1,0.75,19,1,28,0,0,1,0
1,6,1,0.5,41,0,17,2,0,0,1
1,6,1,0.75,5,1,19,2,0,1,2
1,6,2,0.5,5,2,17,1,1,1,4
1,6,2,0.75,15,3,14,0,0,3,5
1,6,1,0.75,13,1,20,1,0,1,2
1,6,2,1.0,2,2,3,2,0,2,4
1,6,2,0.5,43,1,17,0,0,1,3
1,6,2,0.5,18,1,14,2,1,0,4
1,6,2,0.5,10,1,31,0,0,1,4
1,6,1,1.0,5,0,1,3,0,0,1
1,6,2,1.0,16,3,8,2,1,2,3
1,6,2,0.75,25,2,8,1,0,2,6
1,7,1,1.0,5,1,5,2,0,1,4
1,7,1,0.5,31,2,18,0,0,2,5
1,7,2,0.5,14,2,25,0,0,2,4
1,7,1,0.5,29,1,14,1,0,1,5
1,7,2,1.0,7,0,4,2,0,0,4
1,7,2,0.25,14,1,23,1,1,0,4
1,7,1,0.5,42,0,15,1,0,0,2
1,7,1,0.75,14,3,18,0,0,3,5
1,7,2,0.25,23,2,22,1,2,0,5
1,7,2,0.75,13,1,19,1,0,1,2
1,7,2,1.0,2,1,2,2,0,1,4
1,7,2,1.0,2,2,4,2,0,2,5
1,7,1,0.75,9,3,20,0,0,3,3
1,7,2,0.75,8,0,19,1,0,0,4
1,7,2,0.75,13,3,20,1,1,2,7
1,7,2,0.75,10,4,22,0,1,3,9
1,7,1,0.75,20,0,18,1,0,0,5
1,7,1,0.5,29,0,9,2,0,0,2
1,7,1,0.25,27,1,17,0,0,1,0
1,7,2,0.5,27,1,14,1,0,1,4
1,7,2,0.75,20,1,21,1,0,1,3
1,7,1,0.5,25,0,15,0,0,0,2
1,7,2,0.5,29,1,19,1,0,1,3
1,7,2,0.5,23,0,23,2,0,0,4
1,7,2,0.75,10,2,11,1,0,2,4
1,7,2,0.5,15,2,17,0,0,2,0
1,7,1,0.75,20,2,23,0,0,2,2
1,7,1,1.0,2,0,1,3,0,0,2
1,7,2,0.75,16,1,18,1,0,1,2
1,7,1,1.0,11,2,16,1,0,2,2
1,7,1,0.75,40,0,7,2,0,0,1
1,7,1,0.75,12,1,26,1,0,1,5
1,7,2,1.0,8,4,8,1,1,3,6
1,7,2,1.0,2,2,4,2,1,1,2
1,7,2,0.75,7,2,7,0,0,2,5
1,7,1,0.75,14,1,21,2,0,1,3
1,7,1,0.75,14,0,14,2,0,0,1
1,7,2,1.0,9,0,10,3,0,0,0
1,7,2,0.75,15,2,16,1,1,1,5
1,7,1,0.5,21,2,25,0,0,2,3
1,7,1,1.0,8,0,19,2,0,0,3
1,7,1,0.5,19,2,20,0,0,2,5
1,7,2,1.0,4,1,1,2,0,1,4
1,7,2,1.0,18,3,10,1,0,3,6
1,7,1,0.5,30,1,15,0,0,1,3
1,7,2,1.0,10,1,5,3,0,1,2
1,7,2,0.75,9,0,26,2,0,0,1
1,7,2,0.75,20,2,21,2,2,0,5
1,7,2,1.0,5,0,2,3,0,0,2
1,7,1,0.75,8,1,17,1,0,1,1
1,7,1,0.75,10,3,19,0,0,3,1
1,7,2,0.75,15,2,21,1,1,1,2
1,7,2,1.0,0,1,3,3,0,1,2
1,7,1,1.0,3,0,9,4,0,0,2
1,7,2,0.5,10,1,21,0,0,1,2
1,7,2,0.75,20,1,18,2,1,0,5
1,7,1,1.0,7,0,4,2,0,0,4
1,7,1,0.75,20,0,20,3,0,0,1
1,7,1,0.25,27,1,16,0,0,1,3
1,7,2,1.0,12,3,12,1,0,3,1
1,7,2,0.25,36,1,15,0,0,1,5
1,7,2,0.75,14,5,19,0,2,3,6
1,7,1,1.0,0,0,1,2,0,0,2
1,7,1,1.0,7,3,13,1,0,3,3
1,7,2,1.0,10,1,13,2,0,1,3
1,7,2,1.0,6,1,6,2,0,1,3
1,7,2,0.5,32,1,14,1,1,0,1
1,7,1,0.5,22,0,20,2,0,0,2
1,7,1,1.0,2,1,12,2,0,1,1
1,7,2,0.5,6,2,26,1,1,1,4
1,7,2,0.75,6,1,22,2,0,1,1
1,7,2,1.0,12,0,9,3,0,0,1
1,7,1,0.5,24,1,21,0,0,1,2
1,7,1,1.0,10,0,10,2,0,0,1
1,7,1,0.5,17,1,19,0,0,1,0
1,7,1,0.75,10,1,23,1,0,1,5
1,7,1,0.75,16,1,21,1,0,1,4
1,7,1,0.75,30,1,10,1,0,1,1
1,7,2,1.0,8,2,13,2,0,2,4
1,7,1,0.25,12,1,25,0,0,1,4
1,7,2,1.0,15,2,10,2,0,2,3
1,7,2,0.25,37,1,13,0,1,0,3
1,7,1,0.75,32,1,15,1,0,1,4
1,7,1,1.0,28,1,7,2,0,1,4
1,7,2,0.5,37,1,17,0,0,1,1
1,7,1,1.0,1,0,2,3,0,0,0
1,7,2,0.5,1,2,20,0,0,2,4
1,7,1,1.0,14,2,6,1,0,2,5
1,7,2,0.5,10,2,28,1,2,0,7
1,7,1,0.5,21,0,23,1,0,0,2
1,7,2,1.0,3,5,6,2,3,2,6
1,7,1,0.75,8,1,28,2,0,1,4
1,7,1,0.75,5,1,22,2,0,1,1
1,7,2,1.0,10,2,7,1,0,2,4
1,7,1,0.75,20,0,24,1,0,0,1
1,7,1,0.5,14,0,14,2,0,0,3
1,8,2,1.0,12,4,20,1,1,3,1
1,8,2,0.75,12,0,21,1,0,0,4
1,8,2,0.0,36,1,22,0,1,0,3
1,8,2,0.5,29,2,11,1,1,1,6
1,8,2,0.75,20,0,12,1,0,0,1
1,8,2,1.0,4,1,8,2,0,1,6
1,8,1,1.0,13,2,4,2,0,2,4
1,8,2,0.75,20,1,13,1,1,0,3
1,8,1,0.5,18,1,15,1,0,1,2
1,8,2,0.5,15,1,16,1,0,1,3
1,8,1,0.5,14,1,22,0,0,1,6
1,8,1,0.75,16,0,17,2,0,0,4
1,8,2,0.75,15,0,28,2,0,0,5
1,8,1,0.75,14,1,16,2,0,1,2
1,8,1,0.75,23,0,6,2,0,0,1
1,8,2,0.75,8,3,9,1,1,2,3
1,8,1,1.0,7,3,6,1,0,3,1
1,8,2,0.75,38,3,16,0,0,3,4
1,8,2,0.75,24,2,22,1,0,2,5
1,8,2,1.0,6,0,13,2,0,0,4
1,8,1,0.75,15,0,5,1,0,0,1
1,8,1,0.75,12,1,8,1,0,1,4
1,8,2,1.0,6,2,10,2,0,2,4
1,8,2,0.5,24,2,22,2,2,0,1
1,8,1,1.0,5,0,13,3,0,0,1
1,8,1,0.5,31,1,21,1,0,1,3
1,8,1,0.75,10,1,31,2,0,1,3
1,8,1,0.25,30,0,17,0,0,0,2
1,8,1,0.5,21,0,17,2,0,0,4
1,8,2,0.5,15,3,31,0,2,1,3
1,8,2,0.75,13,1,16,2,1,0,5
1,8,1,0.75,11,0,20,1,0,0,3
1,8,2,0.25,24,1,27,0,0,1,7
1,8,1,0.75,11,0,29,2,0,0,2
1,8,2,0.75,16,2,15,1,0,2,5
1,8,1,0.5,29,1,16,1,0,1,5
1,8,2,0.75,3,0,8,2,0,0,4
1,8,2,0.75,20,1,23,0,0,1,3
1,8,2,0.75,9,1,30,1,0,1,0
1,8,2,0.25,44,1,22,0,0,1,4
1,8,1,0.5,14,2,29,0,0,2,0
1,8,2,0.75,54,0,11,2,0,0,4
1,8,2,0.5,38,4,22,0,2,2,8
1,8,2,0.5,26,0,18,1,0,0,4
1,8,2,1.0,7,1,19,2,0,1,7
1,8,1,0.5,31,1,20,1,0,1,3
1,8,1,0.75,17,2,8,1,0,2,6
1,8,2,0.75,8,1,27,1,0,1,3
1,8,2,0.75,2,1,38,2,1,0,2
1,8,2,0.5,27,3,24,0,1,2,7
1,8,2,0.75,14,1,20,2,0,1,2
1,8,1,0.5,55,2,14,0,0,2,2
1,8,1,0.5,43,1,19,0,0,1,4
1,8,1,0.75,23,2,28,0,0,2,3
1,8,1,0.75,33,0,6,3,0,0,5
1,8,2,0.75,33,1,14,2,0,1,4
1,8,2,0.75,15,1,28,2,1,0,2
1,8,2,0.5,19,1,28,1,0,1,3
1,8,1,0.5,16,0,26,1,0,0,4
1,8,2,0.75,4,1,21,2,0,1,5
1,8,2,0.5,17,3,17,0,2,1,4
1,8,1,0.5,0,1,37,0,0,1,3
1,8,2,0.5,14,2,33,0,0,2,2
1,8,2,0.5,25,0,19,2,0,0,2
1,8,1,0.75,13,1,19,1,0,1,2
1,8,1,0.5,22,1,21,1,0,1,3
1,8,1,0.5,41,1,21,0,0,1,0
1,8,2,1.0,6,2,4,3,1,1,6
1,8,2,1.0,0,0,0,2,0,0,0
1,8,2,0.75,8,2,29,0,0,2,2
1,8,2,0.5,36,1,20,0,0,1,7
1,8,1,0.75,9,0,25,1,0,0,4
1,8,1,0.75,18,3,15,0,0,3,3
1,8,1,0.5,34,1,23,1,0,1,3
1,8,1,0.75,7,0,13,0,0,0,2
1,8,1,0.75,20,1,14,0,0,1,5
1,8,1,1.0,0,0,3,2,0,0,2
1,8,2,0.75,46,1,18,1,0,1,1
1,8,2,0.75,10,2,36,0,0,2,5
1,8,1,0.75,18,2,18,1,0,2,4
1,8,1,0.75,47,2,8,1,0,2,2
1,8,1,0.75,16,2,18,0,0,2,3
1,8,2,0.75,18,3,6,1,1,2,10
1,8,1,0.75,3,0,22,2,0,0,3
1,8,2,0.75,18,2,31,1,1,1,8
1,8,2,0.25,39,2,17,0,1,1,5
1,8,1,0.75,18,1,13,2,0,1,5
1,8,1,1.0,2,1,6,2,0,1,4
1,8,2,0.75,12,1,32,2,1,0,4
1,8,2,0.75,12,2,30,0,0,2,6
1,8,1,0.75,17,1,20,2,0,1,4
1,8,1,0.75,13,0,25,2,0,0,2
1,8,2,1.0,12,1,17,3,0,1,3
1,8,1,0.75,13,0,21,2,0,0,1
1,8,1,1.0,3,0,6,2,0,0,1
1,8,1,0.75,21,0,25,3,0,0,1
1,9,2,0.75,9,3,27,0,0,3,5
1,9,1,0.75,9,2,24,1,0,2,6
1,9,1,0.25,32,1,26,0,0,1,4
1,9,1,1.0,10,2,2,2,0,2,4
1,9,1,0.75,23,0,23,2,0,0,3
1,9,1,1.0,5,0,2,2,0,0,5
1,9,1,1.0,1,0,2,2,0,0,6
1,9,2,0.5,38,3,23,0,1,2,4
1,9,1,0.75,6,1,26,2,0,1,2
1,9,2,0.75,47,2,7,1,0,2,4
1,9,1,0.5,45,1,25,0,0,1,1
1,9,1,0.5,22,0,18,2,0,0,3
1,9,2,0.75,15,1,28,3,1,0,3
1,9,1,1.0,6,3,3,1,0,3,6
1,9,1,0.5,40,0,23,0,0,0,2
1,9,2,0.75,4,1,29,1,0,1,5
1,9,2,0.75,10,2,20,1,0,2,10
1,9,1,1.0,15,0,10,3,0,0,1
1,9,2,1.0,3,2,1,2,0,2,11
1,9,2,1.0,37,1,18,1,0,1,3
1,9,1,1.0,2,3,17,1,0,3,4
1,9,1,0.75,50,0,28,1,0,0,5
1,9,2,0.5,12,1,22,1,1,0,1
1,9,1,1.0,3,0,8,3,0,0,2
1,9,2,0.5,13,2,36,1,1,1,6
1,9,2,0.5,40,2,27,0,1,1,4
1,9,2,0.75,21,2,28,1,0,2,1
1,9,1,0.75,29,0,16,2,0,0,4
1,9,2,0.75,19,1,21,1,0,1,3
1,9,1,0.75,8,1,37,2,0,1,3
1,9,2,0.5,57,1,15,2,1,0,4
1,9,1,0.75,24,2,32,1,0,2,2
1,9,1,0.5,26,1,20,1,0,1,5
1,9,2,0.75,25,2,32,1,1,1,2
1,9,2,0.5,43,1,19,1,0,1,5
1,9,2,1.0,8,2,28,2,1,1,4
1,9,1,0.5,25,1,33,0,0,1,1
1,9,1,0.5,34,1,22,1,0,1,6
1,9,2,0.75,13,1,8,2,1,0,7
1,9,2,0.25,11,0,30,0,0,0,5
1,9,1,0.75,36,2,22,1,0,2,3
1,9,1,1.0,32,1,11,2,0,1,3
1,9,2,1.0,2,0,1,3,0,0,4
1,9,2,0.5,51,1,20,1,1,0,8
1,9,1,1.0,10,1,16,2,0,1,2
1,9,1,0.25,19,1,31,0,0,1,5
1,9,1,1.0,5,2,10,1,0,2,4
1,9,1,0.75,20,2,33,0,0,2,4
1,9,1,0.75,36,1,25,1,0,1,3
1,9,2,0.75,30,5,21,1,3,2,7
1,9,2,1.0,8,0,3,3,0,0,6
1,9,2,0.5,43,6,19,0,4,2,6
1,9,2,0.75,12,1,25,2,0,1,3
1,9,1,0.5,23,2,13,0,0,2,3
1,9,2,1.0,7,1,5,2,0,1,0
1,9,2,0.5,10,1,32,1,0,1,4
1,9,2,0.5,31,1,22,1,1,0,4
1,9,1,1.0,3,1,6,2,0,1,2
1,9,1,1.0,1,0,9,2,0,0,2
1,9,1,0.75,39,1,16,1,0,1,3
1,9,1,0.75,7,3,31,0,0,3,1
1,9,1,1.0,12,0,3,3,0,0,2
1,9,1,0.5,32,0,29,1,0,0,3
1,9,1,0.75,31,0,24,2,0,0,2
1,9,2,0.75,14,4,23,0,2,2,1
1,9,2,0.75,19,3,27,1,1,2,5
1,9,1,0.75,37,1,24,1,0,1,4
1,9,2,0.5,8,1,27,1,0,1,6
1,9,2,0.5,23,2,25,1,1,1,3
1,9,2,0.75,11,2,34,1,2,0,2
1,9,2,0.75,0,1,42,0,0,1,3
1,9,1,0.25,54,1,14,0,0,1,0
1,9,1,0.25,32,1,26,0,0,1,2
1,9,2,1.0,5,1,3,3,0,1,3
1,9,2,0.75,4,1,36,1,0,1,4
1,9,2,1.0,5,0,3,4,0,0,5
1,9,2,0.75,5,2,24,1,0,2,9
1,9,2,1.0,2,0,3,4,0,0,4
1,9,1,0.5,59,2,17,0,0,2,4
1,9,1,0.25,59,1,17,0,0,1,6
1,9,1,0.75,26,1,22,2,0,1,0
1,9,1,0.75,11,0,33,3,0,0,1
1,9,1,1.0,7,2,5,2,0,2,3
1,9,2,1.0,2,1,8,2,0,1,7
1,9,1,0.75,17,1,44,1,0,1,4
1,9,2,0.75,7,0,29,2,0,0,5
1,9,2,1.0,13,2,9,0,0,2,5
1,9,1,0.75,57,0,21,2,0,0,4
1,9,2,1.0,18,2,12,2,0,2,5
1,9,2,0.75,6,3,27,1,1,2,7
1,9,1,1.0,1,0,1,2,0,0,2
1,9,2,0.5,39,1,31,1,0,1,7
1,9,1,1.0,5,2,8,1,0,2,3
1,9,2,0.75,13,2,32,0,0,2,2
1,9,1,0.75,1,0,35,0,0,0,2
1,9,2,1.0,8,1,3,2,1,0,4
1,10,2,1.0,7,1,5,3,0,1,7
1,10,2,0.5,18,2,12,0,2,0,6
1,10,2,0.5,13,1,18,1,1,0,5
1,10,1,0.25,23,1,19,0,0,1,1
1,10,2,0.75,7,1,19,1,0,1,1
1,10,1,1.0,0,0,0,3,0,0,4
1,10,1,0.75,21,2,16,1,0,2,3
1,10,1,0.75,7,1,14,2,0,1,2
1,10,1,1.0,7,1,8,2,0,1,2
1,10,2,0.75,3,3,19,1,2,1,7
1,10,1,0.75,14,0,16,3,0,0,4
1,10,2,1.0,2,1,3,2,0,1,6
1,10,1,1.0,4,0,2,2,0,0,3
1,10,2,0.75,17,0,23,1,0,0,9
1,10,1,0.75,18,0,14,2,0,0,2
1,10,2,1.0,5,1,9,1,0,1,6
1,10,1,1.0,3,0,4,1,0,0,4
1,10,2,0.75,13,1,15,2,1,0,5
1,10,1,0.75,24,2,12,1,0,2,3
1,10,1,0.75,18,1,19,1,0,1,4
1,10,1,0.5,29,1,16,1,0,1,2
1,10,2,0.75,22,1,14,2,0,1,4
1,10,1,1.0,6,1,6,3,0,1,3
1,10,1,0.25,22,0,20,0,0,0,1
1,10,2,0.75,15,1,23,1,0,1,6
1,10,2,1.0,7,1,4,4,1,0,6
1,10,2,0.75,6,2,24,1,1,1,1
1,10,2,0.75,10,2,14,1,0,2,4
1,10,1,0.75,36,2,15,1,0,2,2
1,10,1,1.0,4,3,6,0,0,3,4
1,10,2,1.0,3,2,2,2,1,1,7
1,10,2,0.5,44,1,12,1,0,1,4
1,10,2,1.0,6,2,13,2,1,1,2
1,10,2,1.0,1,1,9,1,0,1,5
1,10,2,1.0,5,0,9,3,0,0,2
1,10,1,0.25,48,1,11,0,0,1,3
1,10,2,1.0,0,0,2,4,0,0,9
1,10,2,0.75,14,4,20,0,1,3,4
1,10,1,0.5,14,1,17,1,0,1,1
1,10,1,0.5,21,1,19,0,0,1,4
1,10,1,0.5,17,1,14,0,0,1,4
1,10,2,0.25,15,1,25,0,0,1,6
1,10,2,0.25,36,2,13,1,2,0,2
1,10,2,0.25,32,3,12,0,2,1,8
1,10,2,0.5,13,1,19,1,0,1,5
1,10,1,0.75,8,2,26,1,0,2,5
1,10,1,0.5,5,0,19,0,0,0,6
1,10,1,0.5,14,0,21,2,0,0,2
1,10,1,1.0,9,0,5,2,0,0,0
1,10,2,1.0,4,3,7,1,0,3,8
1,10,1,0.75,12,2,14,0,0,2,5
1,10,1,0.5,24,1,17,1,0,1,4
1,10,2,0.5,18,0,19,0,0,0,3
1,10,2,0.5,22,1,19,0,0,1,4
1,10,2,0.75,7,1,21,1,0,1,2
1,10,2,1.0,7,3,3,1,0,3,3
1,10,1,0.5,18,1,22,1,0,1,2
1,10,1,0.75,8,1,11,2,0,1,3
1,10,2,1.0,8,4,5,2,2,2,6
1,10,2,0.5,17,1,10,0,0,1,7
1,10,1,0.75,14,1,22,2,0,1,3
1,10,1,0.5,19,1,20,1,0,1,6
1,10,1,0.25,15,0,18,1,0,0,3
1,10,1,0.75,14,1,17,2,0,1,5
1,10,2,1.0,18,1,7,3,0,1,10
1,10,1,0.75,19,1,10,2,0,1,2
1,10,1,0.5,4,0,23,2,0,0,2
1,10,1,0.25,11,0,23,1,0,0,4
1,10,1,1.0,0,0,4,2,0,0,4
1,10,1,0.75,13,1,25,1,0,1,2
1,10,2,0.75,23,2,18,2,1,1,6
1,10,2,0.75,11,2,16,1,0,2,6
1,10,1,0.5,20,1,19,1,0,1,4
1,10,2,0.5,19,2,17,0,0,2,7
1,10,2,1.0,1,1,2,3,0,1,5
1,10,2,0.75,39,1,11,3,1,0,5
1,10,2,1.0,13,4,9,1,1,3,9
1,10,2,0.5,24,0,14,1,0,0,3
1,10,1,0.75,32,0,8,3,0,0,3
1,10,1,1.0,8,1,10,1,0,1,3
1,10,1,0.5,13,1,15,1,0,1,4
1,10,1,0.75,3,1,26,1,0,1,2
1,10,2,0.25,15,1,25,0,1,0,4
1,10,2,0.5,15,2,20,0,0,2,6
1,10,2,0.75,34,0,12,2,0,0,2
1,10,1,1.0,26,3,6,1,0,3,5
1,10,1,1.0,3,3,2,0,0,3,5
1,10,2,0.75,8,3,20,2,2,1,7
1,10,1,0.75,17,1,11,2,0,1,4
1,10,1,0.25,23,1,20,0,0,1,1
1,10,1,0.75,7,1,27,1,0,1,4
1,10,2,0.75,19,1,13,1,0,1,3
1,10,2,0.5,14,4,20,1,3,1,5
1,10,2,0.5,15,1,24,1,1,0,6
1,10,1,0.75,14,1,19,0,0,1,3
1,10,1,0.5,7,2,23,0,0,2,7
1,11,2,1.0,3,0,6,2,0,0,6
1,11,1,1.0,6,2,14,2,0,2,6
1,11,1,0.5,20,0,31,1,0,0,5
1,11,1,0.5,49,2,21,0,0,2,1
1,11,2,0.75,19,1,34,2,1,0,5
1,11,2,0.75,5,1,39,2,0,1,2
1,11,1,1.0,19,2,26,2,0,2,4
1,11,2,0.5,38,1,26,1,0,1,3
1,11,2,0.75,14,1,13,1,0,1,8
1,11,2,0.5,63,3,17,0,1,2,7
1,11,1,1.0,8,2,4,1,0,2,2
1,11,1,1.0,3,3,7,1,0,3,7
1,11,2,0.5,15,1,26,1,0,1,5
1,11,1,0.75,13,1,26,2,0,1,3
1,11,2,1.0,5,2,11,2,0,2,5
1,11,2,1.0,7,5,8,2,3,2,7
1,11,2,0.75,24,3,8,0,0,3,6
1,11,2,0.75,37,4,23,0,1,3,8
1,11,2,0.5,48,4,20,0,2,2,8
1,11,2,0.5,19,2,31,2,2,0,6
1,11,2,0.75,6,0,31,3,0,0,6
1,11,1,0.75,12,1,26,1,0,1,3
1,11,2,0.75,10,1,31,2,1,0,7
1,11,2,1.0,14,2,13,1,1,1,3
1,11,2,1.0,8,1,13,2,0,1,10
1,11,1,0.75,28,1,27,2,0,1,4
1,11,1,0.5,21,0,27,2,0,0,1
1,11,2,1.0,12,2,9,2,0,2,3
1,11,2,1.0,15,1,14,2,0,1,4
1,11,1,1.0,2,1,4,3,0,1,4
1,11,1,0.5,40,2,32,0,0,2,3
1,11,1,1.0,3,0,7,3,0,0,6
1,11,2,1.0,1,1,10,3,0,1,5
1,11,2,1.0,6,2,9,1,0,2,7
1,11,2,1.0,17,3,12,2,1,2,9
1,11,2,0.5,6,2,7,1,1,1,1
1,11,1,0.5,25,1,8,1,0,1,4
1,11,2,1.0,0,0,14,4,0,0,5
1,11,1,0.25,40,1,27,0,0,1,4
1,11,1,0.75,51,1,16,1,0,1,4
1,11,1,0.75,7,2,28,1,0,2,4
1,11,2,0.5,11,3,29,0,1,2,6
1,11,1,0.75,14,0,30,2,0,0,1
1,11,1,1.0,3,1,9,3,0,1,4
1,11,2,0.5,17,3,30,0,1,2,6
1,11,1,1.0,7,1,9,2,0,1,1
1,11,1,1.0,1,1,3,3,0,1,5
1,11,2,1.0,1,0,0,1,0,0,3
1,11,2,0.75,7,2,40,2,2,0,5
1,11,1,0.75,8,3,9,0,0,3,3
1,11,2,0.5,22,3,30,1,2,1,7
1,11,2,1.0,1,1,2,2,0,1,1
1,11,1,1.0,1,0,9,3,0,0,2
1,11,2,0.5,20,2,31,0,1,1,3
1,11,1,0.75,15,1,14,2,0,1,4
1,11,2,1.0,4,2,1,2,0,2,6
1,11,1,0.75,19,1,12,0,0,1,3
1,11,1,0.5,16,0,21,2,0,0,3
1,11,1,0.75,7,2,32,1,0,2,5
1,11,2,0.75,16,0,12,1,0,0,6
1,11,2,1.0,7,1,17,2,1,0,8
1,11,1,0.75,13,0,40,3,0,0,7
1,11,1,0.75,12,1,11,2,0,1,2
1,11,2,0.75,11,3,26,0,2,1,5
1,11,1,0.75,43,1,8,1,0,1,4
1,11,1,0.25,34,1,24,0,0,1,6
1,11,1,0.25,57,0,17,1,0,0,1
1,11,2,0.75,4,0,17,2,0,0,9
1,11,1,0.5,24,0,23,1,0,0,2
1,11,2,0.75,41,3,21,0,0,3,3
1,11,2,0.75,10,0,14,2,0,0,7
1,11,1,0.5,45,1,21,1,0,1,4
1,11,1,0.5,51,1,7,1,0,1,4
1,11,1,0.5,27,2,32,0,0,2,2
1,11,1,0.25,40,1,18,0,0,1,4
1,11,1,1.0,3,0,3,3,0,0,3
1,11,1,1.0,8,1,8,3,0,1,3
1,11,2,1.0,3,0,5,2,0,0,6
1,11,1,0.75,12,3,6,0,0,3,5
1,11,1,0.75,59,1,14,1,0,1,1
1,11,2,0.5,39,1,13,1,0,1,6
1,11,1,0.75,18,1,24,2,0,1,5
1,11,1,0.75,14,0,41,1,0,0,5
1,11,2,1.0,6,2,5,1,0,2,6
1,11,1,1.0,15,0,11,4,0,0,2
1,11,2,0.75,7,3,38,0,1,2,5
1,11,1,0.75,33,0,25,3,0,0,1
1,11,1,0.5,24,1,35,1,0,1,3
1,11,1,0.5,30,2,24,0,0,2,7
1,11,2,0.5,47,4,12,0,2,2,5
1,11,1,0.5,20,2,25,0,0,2,2
1,11,1,0.5,34,2,23,0,0,2,5
1,11,1,0.75,8,0,28,3,0,0,2
1,11,2,0.75,4,1,12,3,1,0,8
1,11,2,0.75,20,2,23,1,0,2,8
1,11,2,0.75,9,2,11,1,0,2,6
1,12,2,1.0,0,1,2,2,0,1,4
1,12,1,1.0,11,0,2,3,0,0,3
1,12,1,0.5,22,0,18,1,0,0,4
1,12,2,1.0,2,2,8,1,0,2,9
1,12,2,0.75,20,2,24,1,0,2,5
1,12,2,0.75,3,0,13,2,0,0,5
1,12,2,0.75,12,2,13,1,0,2,5
1,12,2,0.75,11,4,18,1,2,2,8
1,12,1,0.75,16,3,19,0,0,3,3
1,12,1,0.75,7,0,8,3,0,0,3
1,12,1,1.0,10,2,6,2,0,2,8
1,12,2,0.75,14,1,11,1,0,1,3
1,12,1,1.0,3,1,3,2,0,1,3
1,12,1,1.0,11,0,5,2,0,0,3
1,12,1,1.0,8,1,6,2,0,1,6
1,12,2,0.5,19,2,11,1,1,1,4
1,12,2,0.5,20,2,13,0,1,1,7
1,12,2,0.75,40,2,11,3,2,0,8
1,12,2,0.75,32,4,11,0,1,3,11
1,12,1,0.5,11,2,17,0,0,2,1
1,12,1,1.0,1,2,3,1,0,2,4
1,12,1,0.75,5,0,19,2,0,0,6
1,12,1,0.5,11,0,18,1,0,0,1
1,12,2,0.5,25,1,10,1,1,0,7
1,12,2,0.75,21,2,22,2,2,0,7
1,12,1,0.75,11,2,14,1,0,2,5
1,12,1,0.5,10,0,21,1,0,0,4
1,12,2,0.25,30,1,16,0,1,0,6
1,12,1,0.75,21,2,15,1,0,2,3
1,12,1,0.75,6,0,8,2,0,0,3
1,12,2,0.5,19,1,9,1,1,0,5
1,12,2,0.75,1,0,23,1,0,0,8
1,12,1,0.75,10,1,23,1,0,1,5
1,12,1,1.0,6,2,4,0,0,2,2
1,12,2,0.75,4,3,18,2,2,1,10
1,12,2,0.75,12,1,10,3,1,0,8
1,12,1,0.75,8,1,23,2,0,1,1
1,12,1,0.75,5,0,10,3,0,0,3
1,12,1,0.5,21,0,11,0,0,0,3
1,12,1,1.0,15,3,7,1,0,3,3
1,12,2,0.75,3,0,18,2,0,0,3
1,12,1,1.0,4,2,11,2,0,2,1
1,12,2,0.75,3,2,18,1,1,1,4
1,12,1,0.5,12,0,20,1,0,0,2
1,12,1,0.75,8,2,24,1,0,2,4
1,12,2,1.0,6,3,5,2,2,1,8
1,12,2,0.75,15,4,21,0,1,3,7
1,12,2,0.75,1,1,18,1,0,1,2
1,12,2,1.0,9,1,4,3,0,1,1
1,12,1,0.75,2,0,25,2,0,0,4
1,12,2,0.75,13,2,18,2,2,0,4
1,12,2,0.75,3,1,25,1,0,1,11
1,12,2,0.75,2,3,21,0,1,2,8
1,12,1,0.25,25,0,10,1,0,0,2
1,12,1,1.0,20,2,17,1,0,2,6
1,12,1,0.5,24,2,17,0,0,2,6
1,12,2,0.75,22,3,15,2,2,1,6
1,12,1,0.75,12,1,20,1,0,1,3
1,12,2,0.5,30,2,6,0,1,1,4
1,12,1,0.75,28,1,19,0,0,1,4
1,12,2,1.0,0,1,0,2,0,1,6
1,12,1,1.0,3,2,3,1,0,2,2
1,12,2,1.0,2,1,2,3,0,1,5
1,12,1,0.75,10,0,14,2,0,0,5
1,12,1,0.75,12,1,12,1,0,1,1
1,12,2,0.75,15,1,25,0,0,1,6
1,12,1,0.75,37,1,11,1,0,1,5
1,12,2,0.5,19,1,16,1,0,1,4
1,12,1,1.0,23,3,13,1,0,3,7
1,12,1,0.75,18,0,15,3,0,0,2
1,12,2,0.5,1,1,20,0,0,1,8
1,12,1,0.75,38,2,12,1,0,2,7
1,12,1,0.75,0,0,18,2,0,0,4
1,12,2,0.75,15,0,23,1,0,0,4
1,12,1,0.0,45,0,9,0,0,0,4
1,12,1,0.5,36,1,19,1,0,1,3
1,12,2,0.75,15,2,12,2,1,1,7
1,12,2,0.5,26,2,16,1,2,0,8
1,12,1,0.75,39,1,8,2,0,1,1
1,12,1,0.5,17,2,16,0,0,2,4
1,12,1,0.5,42,0,5,2,0,0,5
1,12,2,1.0,4,2,6,2,1,1,5
1,12,2,0.5,12,0,21,1,0,0,6
